MMP13	26396170;31822750;31978040;35964457;32767318;23065732;27482294;30575896;32101839;33942537;35798413;20870807;29091874;29917216;32258036;33573620;34078001;35188875;22057346;29483929;32087740;32388789;33989507;34369033;34550907;34745003;34841689;35932105;36252476;19100343;18941854;24466161;25529922;29391276;29682561;29922443;30121673;30378173;31201921;31262076;31384819;32163857;32523668;32792951;33164390;33799167;34023528;36210712;36261443;36308906;19546097;21937758;20495570;23433227;26846886;26499345;27023516;23926636;27273993;27260322;26156811;26081659;29863238;29870552;29978116;30315711;30535473;30894909;31604507;32163510;32546009;32641147;32904642;33425491;33689077;34399844;34863246;34984422;35222699;35320827;35509713;36153352;36178576;12801485;16128596;15498796;19765584;19291317;22674505;23356403;22155431;21788902;25424126;25440377;24318839;24137247;23472862;27055800;27130394;27932045;27104523;26705100;26762166;27301478;27275599;26391061;26337479;27743553;28112382;27774951;28078252;29251375;29284451;29314205;29380171;29608232;29789519;30172103;30273654;30584213;30770167;30798606;31055848;31148341;31377918;31454155;31549920;31756130;32249762;33118610;33301945;33301961;33371279;33910538;33936363;33990219;34002829;34413494;34580987;34721588;34760015;35390446;35447200;35747513;36561496;12371761;11858644;16334941;16806998;15067375;14587287;19810105;19565489;19216861;18635922;22935786;18251495;18072397;17502362;23376997;22763137;22713471;22151902;21881990;21324370;21219853;23186943;20237852;27019373;27808352;28348422;26997368;25687637;25622554;25598697;25576671;25516005;25403236;28254683;28236026;24141892;27820852;23938376;23776697;27322244;27052304;26576510;26804926;28213268;27646982;27539752;27509686;27159076;26648294;26470720;26336958;26272361;26208633;26209501;26045743;27472907;27863298;28492349;28168658;28544002;28602782;28642243;28666239;28705915;28810626;27698783;28858724;28942223;29039501;29070587;29179489;29201214;29379010;29540226;29857819;29953665;29961076;29963493;30031924;30149233;30240939;30403881;30456555;30504721;30557884;30609097;30662339;30728776;30776647;30782019;30836143;31033070;31061278;31186141;31214026;31214838;31293216;31310910;31325727;31362725;31402547;31406471;31563117;31577939;31663878;31678498;31700695;31718284;31764352;31765607;31868949;31958453;31989845;31996286;32059658;32151961;32159191;32277513;32343998;32392978;32497388;32499111;32650828;32745911;32768686;32805696;33118211;33144900;33194044;33216621;33248913;33350519;33335997;33364061;33376672;33469535;33502650;33493345;33517187;33530594;33594314;33636171;33744859;33939302;34014552;34116187;34144150;34152615;34206900;34197081;34284715;34302034;34392653;34404395;34466014;34544313;34612533;34639026;34778362;34862093;34983342;35043648;35093450;35168589;35218985;35259418;35312120;35356271;35441488;35485784;35514185;35708158;35726537;35795554;35836795;35847580;35856812;35866033;36084724;36127685;36142513;36302323;36330908;36337189;36377077;36439628;36506533;36508695;36523496;36584922;9588741;9512498;9480869;8730110;8621789;16919424;16652435;13130470;12606540;12082287;11604604;16427327;16399619;11134178;16891099;16207326;16130384;16868966;15922185;15936918;15882563;15896985;15743480;15692987;15642136;15509586;15389872;15320727;15242808;15077302;15023384;15003800;14697681;23423824;23132541;20175971;20131257;20156325;20105291;20108346;20005097;19953602;19902332;19840795;19784544;19644889;19606871;19479829;19494318;19447216;19366137;19328881;19333684;19333945;19335556;19217322;19230720;19097501;19103633;19050895;18836232;18802112;18767925;18780763;18729392;18595258;22965193;18438860;18289383;22933232;22935787;18223264;18060205;17938000;17968906;17968949;22890185;22891645;17665456;17623656;22859926;17530714;17311929;22809835;17075855;17009253;23375622;16947423;22721434;22662110;22686087;22581309;22593743;22609404;22517267;22505473;23338062;22391889;22407503;22340394;22172041;22173325;22175799;22147463;23298463;23323719;21945742;21864409;21834068;21777704;21795829;21745583;21693018;21638205;21565399;21567132;21462250;21397669;21305249;21305336;21177294;21127340;20977750;20952474;20953646;20733349;20683842;20506309;20511611;20518074;20533541;20534145;20196777;27041063;27041213;25733872;25737402;25687638;25655021;25596949;25538060;25515592;25466264;25430712;25392105;25415648;25338454;25350566;25279550;25201702;25187798;25196583;25123228;25073093;25087604;28225087;26792705;24999110;24964749;24928920;24848439;24817937;24786526;24747174;24757148;24695009;24697299;24713355;24572376;24581814;24529376;24547725;24462671;24481743;24428864;24375646;24375705;24346509;24347567;24295650;24251351;24257023;24192391;27603333;24016310;23977892;23982761;23942063;23971790;23894457;23852692;23838114;23845519;23791756;23755017;23723318;23688035;23646806;23552998;23518238;26810784;27521747;28343287;28345813;27388528;27367673;27555113;26861791;26901193;26015264;28237856;26794830;26709144;26718307;26596790;26524935;27601064;27056390;27463229;27836674;28070626;26605758;24108368;24578232;27856294;27236646;27748894;27473558;27390029;27321194;27323439;27186917;27114801;27072078;28287423;26778533;26706677;26653735;26673737;26675329;26562438;26578310;26546411;27789465;26445328;26424660;26350037;26289167;26296921;26245691;26247939;26191174;26120493;26103880;26107568;26062798;26083352;26028135;25964075;25977571;25932159;25937027;25909781;25917196;25824140;25792904;28379604;27863411;28364187;28384173;28418842;28419155;28422402;28426699;28036032;28128866;28492224;28521989;28539595;28544596;28586000;28587333;28594958;28620193;28621682;28643466;28647469;28662337;28694081;28695367;28722301;28724217;28743292;28756519;28764769;28782172;28811491;28812968;27698707;27752702;28915567;28915439;28926590;28926925;28928664;28933476;28934732;28941045;28952621;29030067;29072705;29104478;29126436;29131526;29149841;29156945;29168867;29176667;29207643;29231368;29245931;29246219;29247173;29286096;29305974;29313321;29328500;29323204;29323710;29357891;29366446;29413962;29441992;29460983;29473075;29484338;29510478;29511435;29601728;29636687;29686224;29691281;29691435;29728632;29753949;29782979;29785089;29864899;27756901;29878401;29899528;29913441;29928231;29938527;29971011;29992982;30012342;30023361;30031224;30035080;30043596;30046312;30070692;30119184;30119668;30173558;30205322;30233731;30244259;30261513;30262135;30264402;30280762;30273917;30317108;30324848;30341166;30345823;30352228;30380653;30391743;30405206;30408629;30417459;30465089;30468454;30521963;30548602;30548658;30551412;30551507;30556497;30562742;30604480;30610061;30635366;30644168;30665716;30691048;30692016;30771585;30811038;30813673;30815381;30816583;30842121;30853397;30854734;30887601;30931327;30938722;30939166;30942801;30962824;31017304;31034758;31037830;31040782;31068441;31077718;31078342;31105822;31108390;31142603;31161622;31162482;31164994;31198977;31189030;31205941;31210406;31226261;31229684;31249675;31258481;31258642;31298308;31299270;31300557;31304004;31307784;31308631;31313630;31323297;31326553;31339809;31364869;31372032;31378153;31389579;31407595;31409892;31410125;31435629;31445934;31464310;31481898;31497826;31511005;31521691;31522815;31545916;31496660;31569601;31587011;31621261;31659586;31666602;31681730;31686786;31746442;31757676;31774188;31785770;31814887;31827706;31828429;31837247;31837574;31860959;31875669;31876072;31881177;31889132;31894302;31897918;31903636;31915516;31927559;31953438;31957331;31993924;32045921;32050156;32058211;32073014;32089778;32099534;32103372;32104302;32132930;32134473;32141427;32217157;32248331;32270890;32271403;32272195;32290085;32306945;32323772;32332704;32341638;32346426;32357909;32360554;32361653;32377874;32380078;32409720;32417162;32418287;32430054;32455113;32466461;32474881;32495858;32509191;32556726;32560815;32576007;32581777;32602381;32638534;32652878;32700488;32730652;32742398;32742408;32764573;32795379;32819607;32832965;32833088;32871523;32952950;32977456;33039343;33042472;33062701;33076883;33093892;33102504;33103592;33103838;33109253;33125858;33137380;33169745;33203108;33204290;33211383;33215637;33231490;33241027;33241814;33236146;33224204;33224982;33261216;33263251;33300061;33310311;33316267;33347923;33335572;33327733;33359852;33361529;33374730;33399476;33414452;33417958;33419625;33424281;33421527;33430857;33430899;33443518;33461534;33482192;33488803;33532039;33567474;33576000;33572320;33608843;33675175;33680110;33692439;33706891;33739851;33747189;33774186;33774357;33786819;33800441;33802005;33832532;33833854;33834880;33841009;33872738;33880054;33894271;33892137;33898435;33915333;33982891;33986262;34045139;34056757;34090897;34093648;34094856;34102226;34105258;34116684;34145804;34153254;34158084;34174266;34182246;34187303;34193158;34209473;34245949;34240807;34263675;34270864;34307684;34310345;34319136;34325283;34330980;34335275;34354409;34355626;34371251;34409835;34417523;34430561;34451873;34438368;34446107;34455725;34463587;34466385;34474816;34486378;34500490;34506942;34509913;34511883;34512868;34537377;34528913;34575945;34603050;34629037;34633248;34649531;34658862;34709978;34680516;34721040;34751824;34765365;34777682;34795843;34829822;34834085;34845965;34846578;34855756;34869311;34891002;34891040;34938076;34941874;34945097;34976968;34980076;34992344;34994274;35073770;35086536;35081858;35092863;35094658;35123541;35129065;35118894;35179619;35202579;35223781;35207465;35216203;35225151;35235416;35281931;35311424;35326137;35359876;35387326;35391646;35412939;35439733;35455454;35469836;35484291;35508470;35573148;35579255;35580540;35581507;35585627;35588172;35623293;35658936;35705674;35710352;35727364;35730575;35740105;35749420;35815270;35831464;35837034;35842709;35842714;35848848;35854298;35865531;35902802;35905566;35873632;35880352;35935815;36034791;36007472;35994012;35965964;36056701;36061148;36062572;36092909;36093403;36087701;36095950;36102306;36120586;36105068;36105611;36133743;36135256;36164879;36204118;36205183;36235621;36243708;36263144;36307389;36318796;36330643;36332479;36345305;36359292;36386227;36434787;36438802;36463522;36459925;36474988;36508923;36527845;36531454;36532734;36537662;36552552;36584762;36588124;36592706;10531072;9699841;9712105;9365097;9324020;9259418;9173871;9119997;9041940;8609233;16646035;16612565;12810159;12746902;12684836;12626640;12632416;16503173;16507124;16516501;16468043;12115742;12117684;12118680;12009332;12010565;11817586;11407790;11247873;16400016;11212179;10765924;10643716;16883582;16216515;16183949;16046111;16052547;16001180;15868625;16832844;15563592;15564063;15046450;15023050;14991903;14730609;14629961;14579524;14558091;23406266;23417988;20135595;20067416;20073314;19998410;19943332;19948051;19950295;19883500;19823173;19786147;19762475;19723327;19688693;19635554;19542681;23050690;19445683;19422229;19431101;19379726;19342682;19329309;19296842;19248099;19264156;23017871;19100962;19022820;19035475;18974001;18974013;18985702;18821706;18578867;18589731;22967398;18562219;18511517;18528653;18464888;18381322;18396067;18358729;18375401;18258708;18164633;18042679;18031579;17942474;22898216;17804234;17724016;17599753;17612627;17621549;17550983;17436314;17397292;17417984;17350295;17306969;22833219;17125729;23384547;22771631;22771777;16948130;16960943;22670655;22576756;22575362;22496430;22508407;22454193;22469853;22471953;23334990;22422555;22393163;22273691;22131019;23313477;22095691;22102413;22034083;22004227;22018790;21968827;21937229;21913037;21914215;21917825;21855682;21856929;21809384;21835001;21506092;21458577;21468922;21437966;21344384;21345293;21351610;21300546;21244651;21142220;21117899;21039798;20863825;20886647;20825639;23183190;20813194;20824169;20706991;20686209;20624843;20630114;20590617;20479257;20487004;20462435;20417291;20349328;20193091;20199389;20211748;28356485;28282029;28350127;25712888;25725607;25732515;25736607;25659654;25639047;25569085;25576403;25545915;25510649;25469820;25471680;25475114;25450366;25400736;25410618;27130677;25363411;25371599;25385442;25330343;25340802;25296561;25305493;25264600;25228841;25172660;25111190;25116078;25125695;25128628;25087910;25092378;25042551;25044117;27696794;27082436;24975507;24987156;24942858;24885831;24852699;24857975;24859058;24872832;24816289;24817933;24819400;24819779;24831018;24795271;26931159;28202394;24657155;24671491;24561281;24453178;24363499;28085114;24384406;24385683;24333297;24269634;24180431;24199619;24116274;24056368;27789988;27799147;27563877;24034904;23951098;23958822;23937653;23883619;23889808;23901947;23847446;23855565;23835558;23839930;27364595;23717116;23666803;23627821;23595953;23611898;23506002;23519019;23460186;23473976;28153003;27294276;27541035;27373423;27522665;27484345;28120109;27369779;26821827;26746151;26774733;26608362;27070563;27122313;27837015;26549531;27914878;27642127;28235248;27080266;24036379;27656654;27123995;28204817;27502245;27515912;27477461;27220395;27165343;27178341;27111225;27037019;27006708;26934732;26791034;26692943;26713606;26642431;26497299;26521751;27102898;26433038;26379884;26395178;26350012;26336584;26288689;26254236;26189947;26123554;26092928;28265573;28276108;28256567;26069676;26024533;25947905;25872797;25880168;25891852;25892273;25797286;25743336;25755716;25761416;28389425;28404547;27709316;28446077;28446392;28512729;28545202;28585864;28587374;27644875;27988350;28627582;28627596;28647370;28677757;27669541;28725908;28731170;28744817;28761774;28765635;27664939;28798419;28804219;28869834;28873368;28185391;28898438;28921725;28923043;28924102;28935982;28956662;28957807;28979900;29039445;29092817;29093715;29094382;29095435;29109757;29116863;28224461;29214554;29243030;29247272;29263346;29294496;29356224;29356961;29457374;29545850;29549926;29554899;29554973;29636866;29641501;29658360;29667227;29682281;29694646;29695173;29748528;29763932;29769086;29774080;29794403;29803171;29806884;29849491;29864946;29898779;29901079;29908226;29913390;29920476;29929979;29949137;30031813;30071128;30098273;30196232;30201491;30219053;30243066;30276528;30277597;30304692;30315524;30348521;30464238;30471358;30486657;30542499;30529425;30550887;30568481;30563239;30600472;30604633;30626725;30651850;30691120;30700002;30703768;30704288;30719603;30761007;30774858;30786900;30808624;30861996;30891766;30895181;30937838;31032997;31053150;31075239;31085006;31089001;31103876;31107137;31146598;31207966;31228817;31227976;31231454;31237204;31254416;31264811;31270213;31277141;31302828;31330080;31353019;31358056;31366320;31368870;31374866;31382623;31415758;31463443;31468982;31472145;31548177;31502578;31536815;31629102;31635187;31649376;31678046;31687778;31690022;31696655;31752879;31760158;31830724;31841200;31863959;31876323;31901026;31918067;31918279;31934153;31933853;31949599;32004530;32047580;32124251;32161544;32162384;32181981;32191437;32196852;32214220;32256772;32284824;32305648;32330138;32336048;32336589;32349389;32370492;32371389;32383968;32396508;32398124;32403239;32509193;32516132;32529755;32532182;32547027;32549582;32558123;32606604;32628132;32678931;32705795;32723437;32736506;32747445;32818603;32848721;32866644;32886713;32887644;32948212;32950972;32975437;32990777;26878059;26170918;33022338;33040229;33060735;33060739;33136410;33161100;33178184;33193840;33214607;33215510;33287871;33378044;33381767;33424243;33425869;33426208;33577016;33580529;33588909;33610183;33651836;33665792;33732318;33757298;33767361;33804203;33816478;33843261;33846783;33850554;33869924;33886462;33926561;33927631;33942503;33981699;33989379;33993513;34037306;34039008;34045958;34073090;34093764;34108052;34125393;34143208;34164963;34165157;34192661;34195267;34209006;34211396;34217732;34250664;34257809;34256841;34298911;34315467;34342085;34369548;34425229;34521030;34546477;34547432;34576138;34611515;34616299;34629747;34650772;34704529;34688464;34745117;34769441;34772597;34787893;34798298;34858186;34848206;34893958;34905737;34916941;34925524;34926690;34939393;34968169;35037812;35126711;35175176;35179308;35191523;35213812;35235465;35260041;35284413;35297694;35333985;35362116;35378300;35378415;35399100;35404445;35406671;35409262;35411209;35484121;35526722;35660787;35675298;35689396;35697129;35732230;35734099;35743867;35779570;35788130;35802007;35806272;35818290;35821799;35837029;35859378;35880357;35927702;35994920;35955467;35958905;36049252;36080383;36081528;36087742;36097281;36124342;36139857;36157214;36159664;36202189;36252481;36263384;36277163;36303109;36428240;36430655;36468025;36474766;36474757;36475068;36512848;36513319;36545862;36577158;36578323
ACAN	8804274;20971668;8311563;30575896;32101839;35798413;15640800;19213744;18467513;25146000;23965695;34078001;35883515;9059144;19684582;22284610;24279019;28735021;29483929;35406644;35914361;16093844;15800624;19100343;18941854;18328163;23318714;24534711;23897772;26707989;29922443;29966748;30121673;30117186;32626917;34649596;34717689;36210712;36261443;12626230;11956193;16173090;15292528;21937758;27092487;23926636;27449198;27273993;27260322;29563338;31383786;34423304;34616850;34805399;35255737;35588619;35800437;36178576;7520485;16583443;12801485;11899749;17958892;22674505;22330175;23270344;21655647;21194441;25424126;23983790;27104523;28099838;27401455;27247722;26124002;27774951;29068480;29145712;29380171;29421350;29608232;29789519;30103115;30519575;30600669;30798606;31454155;32141530;32992833;33479807;33910538;33936363;34172007;34321073;34721588;34760015;34859612;35082667;35402663;35747513;35953031;1569188;9575226;9404467;8456642;8195777;12721352;11117293;15541045;20133709;19838720;19526482;19216861;18635922;22964019;18455690;18182309;17537234;23376997;22548797;23339380;22362494;22337466;22151902;21853276;20490805;27736317;25716226;25622554;25598697;25516005;28216310;25363757;25331977;24911365;24811827;24696644;24141892;27690009;27908544;28164623;27428952;28213268;27388238;27018169;26684662;26470720;26054196;25824985;27472907;28492349;28168658;28642243;27737897;28858724;28942223;29070587;29236314;29922449;29961076;30149233;30338787;30557884;30729704;30764675;30813547;30926814;30942091;31186141;31214026;31214838;31310910;31325727;31353084;31640732;31700695;31784401;31868949;31927008;32091171;32151961;32159191;32277513;32383346;32497388;32605161;32650828;32745911;32911565;33072083;33318505;33459997;33517187;33530594;33594314;33964467;34017261;34206900;34284715;34392653;34456977;34554354;34965637;34970140;34970658;34983342;35058228;35093450;35176588;35179989;35218985;35259418;35300071;35312120;35441488;35485784;35514185;35633575;35644053;35764040;35795554;35847580;36045373;36142513;36330908;36377077;36439628;36545678;36584575;7533495;10197170;10088776;10088777;10525483;9920012;9920023;9876393;9182914;8996872;8895155;8882132;8676257;8569187;8216415;10342332;8023749;10323456;7752142;7752145;7752146;7752150;16652436;16542493;12798075;12801482;12755435;12746899;16508959;12428230;12115184;12082287;12038628;11680679;11550675;11467893;11325536;11178949;10951979;10914858;10693867;10608273;16893455;16273897;16242972;16188468;16099106;16868970;15987487;15936918;15746150;15642136;15501406;15449424;15334469;15292256;15240824;15219568;15231019;15094136;15103957;14962956;14872497;14698640;14673996;14697681;14601312;14613275;16713721;20105291;20077126;19953602;19921088;19896116;19818539;19790062;19716503;19484766;19494318;19277895;19180509;19144181;19094423;19094927;19103633;19116904;18767925;18683686;18632849;18577998;18578964;22971484;18457608;18457609;18374640;18289053;18056042;17977753;17968906;22891645;17720722;17694263;17360199;22833446;17211519;17143987;23370724;23375622;23385821;16951482;22721434;22662110;22620003;22455987;23334238;22419025;22432033;22407503;22414301;22340394;22147463;22058013;21886532;21853458;21858617;21815191;21777704;21724248;21728837;21619935;21565399;23241445;21397669;21420482;21337390;21337391;21305249;21246369;21254976;21194461;23233348;21163365;21089182;20952474;20728870;20533541;20534145;20464399;20199393;27870580;25538060;25497864;25515592;25435386;25400727;25415648;25329196;25230745;25200274;27780308;24933511;24890034;24817937;24792129;24757148;24658359;24635637;24583346;24547725;24462671;24338203;24286347;24248346;24251351;24192391;24113698;27778194;23977892;23978557;23954517;23912900;23861713;23702485;23671648;23560598;23552998;23555081;23436205;27654963;26888708;27693502;27555113;26818776;26945831;23598177;28049007;28237856;26891838;26813685;26718307;27055478;27654964;28302318;27766954;27716448;27318087;27047641;28287423;26910618;26914753;26816250;26778533;26703441;26653555;26657033;26663140;26612259;26546411;26497486;26499267;26504701;26350536;26295224;26245691;26247939;26239837;26151199;26162802;26120493;26138996;26107568;26068954;26000299;25937027;25909781;25888442;25754021;28364187;28426699;28426786;28464560;28035387;28521989;28525322;28539595;28619022;28643466;28654890;28671352;28743292;28764769;28808182;28877688;28926925;28952621;28977876;29102725;29149841;29157984;29168867;29176667;29233086;29233184;29245931;29313321;29402405;29435116;29444976;29460983;29473075;29488610;29526783;29543781;29673954;29691281;29749497;29784003;29785089;29864899;29878401;29888574;29890416;29983942;30015238;30021388;30023361;30070692;30119668;30106092;30160278;30195046;30205322;30220711;30273917;30282957;30311059;30311500;30317108;30324848;30326428;30341166;30456760;30465089;30486903;30521963;30542413;30551031;30505248;30597965;30604480;30629441;30644773;30652828;30665716;30732913;30746895;30811038;30938722;30939166;30942801;31034758;31078342;31105819;31105822;31132316;31143889;31215422;31210406;31228458;31226261;31258481;31299270;31302235;31308631;31310911;31313630;31326553;31364869;31372032;31395181;31409892;31440033;31464310;31550275;31522815;31546898;31496660;31497200;31569601;31587011;31637891;31666602;31686786;31757676;31831024;31823179;31915516;31926929;31927559;31953438;32020624;32038242;32058211;32073014;32107493;32159153;32162789;32167127;32182210;32248331;32315715;32315726;32321631;32341638;32355531;32394143;32440102;32474697;32485353;32495858;32509191;32517548;32560815;32561472;32582961;32590318;32643707;32742408;32757662;32757664;32832965;32871523;32924970;32965793;32980524;33093892;33102466;33109253;33125858;33130473;33169745;33178674;33211383;33241814;33224982;33300061;33350314;33335572;33359610;33372388;33414452;33417956;33430899;33443518;33444800;33448311;33482192;33567474;33608843;33675175;33680110;33706891;33719441;33721916;33727849;33757858;33812379;33890435;33895075;33898435;33982891;33986262;34015701;34090897;34102226;34153254;34174266;34193158;34306335;34307684;34319136;34325283;34330980;34335275;34371251;34446107;34463587;34486378;34500490;34509913;34511883;34539013;34542842;34584074;34581513;34603050;34605731;34652292;34669172;34709978;34671794;34721040;34751824;34777682;34869311;34891040;34956209;34980076;34990878;34992497;34993189;35003293;35001504;35092863;35129065;35179619;35225151;35235416;35256893;35288951;35311424;35326137;35365162;35387326;35412939;35434101;35451533;35481399;35491681;35532170;35588172;35623293;35673929;35710352;35730575;35803036;35831464;35842714;35848848;35858920;35910349;35878435;35932427;35961266;35982461;35993243;35965964;36061148;36077129;36078172;36092909;36095950;36102306;36164879;36194985;36208715;36235621;36239377;36250680;36243371;36274486;36310623;36311191;36330643;36348189;36350089;36359292;36381242;36397317;36434787;36438802;36459925;36474796;36499638;36523183;36531454;36571440;36592706;7538297;7514226;7518830;9779827;2027121;2027132;9706207;1281828;9433876;9202061;9219679;10423543;10443472;9010878;8893759;8854249;8670336;8634065;8553869;7907311;7752149;7718006;16912392;16912396;16912429;16625447;16563183;12890681;16549371;12718749;12649398;12610815;12623288;12563373;12563690;16504489;16516501;16525725;16527498;12560052;12472239;12479389;12324711;12202483;16488067;12082272;12029585;11950021;11918308;11852233;11854277;16442274;16447219;11795983;11801682;11817586;11710706;11691584;11603724;11535123;11428173;11407708;11407790;11355886;16388531;16400016;11037880;10989555;10861084;10640399;16883582;16275085;16242359;16146751;16080123;16849037;16859525;16876394;15993670;15943978;15885481;15868625;15780646;15801027;15694578;16831947;16832844;15629465;15641059;15570650;15579310;15457452;15480061;15480081;15325638;15262240;15161923;15026580;15005012;16738926;16740087;14715656;14613270;14629961;14527176;23115336;20182744;20039789;20054801;19950295;19909832;19919704;19877994;19823173;19786147;19790048;19747586;19748608;19762915;19720387;19723327;19657146;19579007;19601788;19544399;19545413;23064555;19478656;19478889;19428335;19381811;19342682;19329309;23025928;19118849;19095471;19101611;19107653;19054299;19070514;19049005;18992360;18985702;18941754;23001693;18814291;18829350;18671934;18671975;18662930;22954457;22967398;18541144;18464888;18381322;18389240;18348730;18358729;18195133;18075818;18042673;17991750;17938280;17942111;17949675;22886575;17913398;17922907;17927818;17855425;17596264;17604656;17605605;17574450;17496559;17510707;17470431;17437304;17437662;17397292;17374154;17311924;17328064;22833219;17261541;17145758;17109745;17053321;17056223;17064871;16980219;22777888;22792042;16948117;16972994;22670872;22674437;22653295;22655795;22579684;22550551;22550553;22552618;22454193;22427270;22391264;22394585;22334095;22258484;22258655;22231955;22127564;22131019;22101694;22102413;21972422;21982587;21991344;21874326;21854562;21856929;21808676;21809384;21835001;23268297;23270543;23271636;23295731;21770865;21682541;21692455;21658899;21566131;23237500;23237804;23255506;21458577;21453151;21398559;21415641;21354348;21324373;21244651;21246372;21262368;21216815;23227926;23227940;23231452;21163358;21110709;21117899;21039798;20973059;20950722;20953929;20825639;20843796;23194156;23201917;20800688;20652528;20603097;20618160;20630114;20633676;20633682;20568084;23142724;20479257;20487004;20417291;20402566;20405106;28356485;28282029;27737727;25715677;25604648;25610529;25438040;25450366;27130677;25367206;25371314;25296561;25267432;25172826;25196420;25104993;25128628;25130855;25087910;25092378;25045124;24987156;24911520;24916040;24881106;24885831;24886698;24892719;24785365;24795271;24760577;24721459;24703622;24659453;24632670;24595230;24559744;24561281;24574263;24577103;24579704;24530278;24506272;24474687;24424207;24383588;24387118;24339176;24324885;24330551;24269634;24286132;24203577;24225084;24178764;24197614;24155249;24111521;24122924;24132152;24044937;27799147;27855162;24023832;23997902;23951098;23965235;23889808;23897278;23901947;23846837;23847446;23835558;23836445;27339406;23716507;23627821;23595953;23596522;23530037;23438438;28153003;28238906;28339078;28070636;23705804;27541035;28168551;27373423;26657859;27908299;26700847;28123640;26706703;26746151;26973327;26958319;27070563;27129266;26890138;26893055;26585242;26631363;26404401;27916560;27884646;27642127;28235248;26162411;24036379;24877141;27729291;28225870;27502245;27459679;27434269;27270603;27240953;27086115;27057150;26969024;26857876;26872979;26791034;26815610;26640325;26542776;26455195;26350012;26288689;26303525;26151638;26133911;28276108;28256567;25947905;25891852;25892273;25818452;25776267;25743336;25761416;28372298;28095754;28025555;28404547;28406954;27608943;28499502;28506841;28507946;27680963;28545202;28551546;28569157;28587781;27810206;28613895;27988350;28650271;28669597;28679445;28737162;28744817;28795385;28805694;28806939;28821460;28829242;28846474;28851291;28185391;28924102;28951745;28980719;29057471;29094382;29100004;29137610;29141683;29171124;29196708;29233174;29264551;29277327;29291551;29302920;29313037;29319178;29328479;29393494;29393693;29425696;29457374;29464738;29549926;29636866;29658360;29739985;29748528;29757957;29774080;29806884;29885460;29879379;29898779;29905408;29913390;29938530;30035083;30036111;30096598;30126849;30140705;30201492;30272545;30267878;30275971;30283898;30348521;30385000;30429885;30452909;30462647;30464238;30534634;30546414;30600472;30604633;30624015;30654307;30664157;30668389;30703768;30719603;30761007;30816449;30826485;30861996;30942441;30942623;30981839;30981079;31054068;31075239;31085006;31103876;31200719;31211985;31217853;31228817;31227976;31237181;31270213;31287025;31298408;31330080;31358852;31376524;31417032;31512108;31619518;31621572;31624271;31639491;31647983;31678046;31735077;31775194;31830724;31863959;31894489;31934153;31933853;31989678;32004530;32023805;32047580;32070108;32070421;32107152;32112264;32124251;32161544;32191437;32210738;32219922;32265494;32277263;32336589;32371389;32383968;32395770;32398124;32413843;32415504;32426694;32488683;32509193;32547027;32572904;32580167;32606604;32628132;32630145;32668663;32671108;32703413;32736506;32747445;32809048;32816052;32825512;32846772;32875613;32886713;32938906;32948212;32950972;26878059;32995386;33024130;33086766;33094798;33128918;33214607;33227396;33287871;33298914;33307770;33339388;33326693;33365140;33405772;33425869;33441904;33577016;33588909;33593496;33665792;33734580;33732318;33830541;33912037;33926561;33926568;33919965;33941333;33934397;33993513;34008313;34037306;34045958;34051020;34093764;34125393;34128792;34211396;34308765;34369548;34427363;34440084;34488936;34547383;34547431;34575579;34591687;34626798;34650772;34666245;34666502;34712398;34718343;34737801;34772597;34798298;34858186;34905737;34925020;34925524;34926690;34948394;35070686;35126711;35109750;35151341;35131488;35168627;35175176;35191523;35200471;35215722;35284413;35303885;35338222;35403567;35411209;35426252;35457176;35491326;35509631;35529473;35578319;35585042;35615738;35676242;35682681;35689396;35689535;35734099;35788130;35785985;35806272;35831407;35857383;35880357;35927702;35994920;36009290;35981680;36064420;36075514;36080383;36100947;36139857;36157214;36240656;36252481;36263384;36303109;36346829;36379392;36412004;36436354;36474468;36474757;36474987;36513319;36574933;36594090
